,timestamp,datetime,BrowerAHU2/DA-T,BrowerAHU2/OA-T
238,1389420000000.0,2014-01-10 22:00:00,71.67964935302734,50.330345153808594
239,1389423600000.0,2014-01-10 23:00:00,72.48320770263672,50.12976837158203
240,1389427200000.0,2014-01-11 00:00:00,70.02413177490234,49.314453125
241,1389430800000.0,2014-01-11 01:00:00,69.4249496459961,48.90389633178711
242,1389434400000.0,2014-01-11 02:00:00,69.2246322631836,48.90389633178711
243,1389438000000.0,2014-01-11 03:00:00,69.2246322631836,48.90389633178711
244,1389441600000.0,2014-01-11 04:00:00,68.8268814086914,48.28168487548828
245,1389445200000.0,2014-01-11 05:00:00,68.42770385742188,48.48649978637695
246,1389448800000.0,2014-01-11 06:00:00,68.431884765625,48.409549713134766
247,1389452400000.0,2014-01-11 07:00:00,68.431884765625,48.79948806762695
248,1389456000000.0,2014-01-11 08:00:00,68.431884765625,49.625789642333984
249,1389459600000.0,2014-01-11 09:00:00,59.654266357421875,50.437400817871094
250,1389463200000.0,2014-01-11 10:00:00,70.37590789794922,52.730953216552734
251,1389466800000.0,2014-01-11 11:00:00,70.73712921142578,53.36767578125
252,1389470400000.0,2014-01-11 12:00:00,71.59410858154297,57.149356842041016
253,1389474000000.0,2014-01-11 13:00:00,70.459716796875,55.130393981933594
254,1389477600000.0,2014-01-11 14:00:00,73.57655334472656,55.550933837890625
255,1389481200000.0,2014-01-11 15:00:00,69.9871826171875,54.64990997314453
256,1389484800000.0,2014-01-11 16:00:00,70.9240951538086,55.03273391723633
257,1389488400000.0,2014-01-11 17:00:00,75.09308624267578,53.2994499206543
258,1389492000000.0,2014-01-11 18:00:00,73.61402130126953,51.85456466674805
259,1389495600000.0,2014-01-11 19:00:00,71.26210021972656,50.80110168457031
260,1389499200000.0,2014-01-11 20:00:00,73.43174743652344,50.80827331542969
261,1389502800000.0,2014-01-11 21:00:00,73.0112075805664,51.21902847290039
262,1389506400000.0,2014-01-11 22:00:00,68.83029174804688,50.20523452758789
263,1389510000000.0,2014-01-11 23:00:00,70.6675796508789,50.00617980957031
264,1389513600000.0,2014-01-12 00:00:00,70.07452392578125,48.77131652832031
265,1389517200000.0,2014-01-12 01:00:00,68.66551208496094,47.749366760253906
266,1389520800000.0,2014-01-12 02:00:00,68.67041015625,47.142276763916016
267,1389524400000.0,2014-01-12 03:00:00,68.26757049560547,46.73760223388672
268,1389528000000.0,2014-01-12 04:00:00,68.06497955322266,47.35309600830078
269,1389531600000.0,2014-01-12 05:00:00,68.05980682373047,46.532169342041016
270,1389535200000.0,2014-01-12 06:00:00,67.65309143066406,46.73652267456055
